actual_arithmetic_source_ccx_class,actual_arithmetic_source_ccx_leading_constant,controlled_additions_per_controlled_multiplier,d,mode,n,per_run_invocation_ratio_regev_over_shor,preserves_regev_target_gate_class,q,qft_ratio_regev_over_shor,regev_controlled_modular_additions_per_run,regev_controlled_multiplier_invocations_per_run,regev_qft_canonical_cx,regev_runs_reference,regev_target_gate_class,regev_total_qubits,run_adjusted_invocation_ratio_vs_one_shor_run,scope,shor_controlled_modular_additions_per_run,shor_controlled_multiplier_invocations_per_run,shor_qft_canonical_cx,shor_total_qubits,verdict
Theta(n^3 log2(n)),80.0,178,10,cover_2n,89,1.0112359550561798,False,18,0.10480596733075252,32040,180,3330,14,soft-O(n^(3/2)),359,14.157303370786517,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,31684,178,31773,357,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,180,10,cover_2n,90,1.0,False,18,0.10249307479224377,32400,180,3330,14,soft-O(n^(3/2)),361,14.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,32400,180,32490,361,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,182,10,cover_2n,91,1.043956043956044,False,19,0.11109438506698781,34580,190,3690,14,soft-O(n^(3/2)),373,14.615384615384615,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,33124,182,33215,365,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,184,10,cover_2n,92,1.0326086956521738,False,19,0.10869565217391304,34960,190,3690,14,soft-O(n^(3/2)),375,14.456521739130435,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,33856,184,33948,369,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,186,10,cover_2n,93,1.021505376344086,False,19,0.10637377843120298,35340,190,3690,14,soft-O(n^(3/2)),377,14.301075268817204,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,34596,186,34689,373,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,188,10,cover_2n,94,1.0106382978723405,False,19,0.10412551498391558,35720,190,3690,14,soft-O(n^(3/2)),379,14.148936170212766,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,35344,188,35438,377,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,190,10,cover_2n,95,1.0,False,19,0.10194778284293411,36100,190,3690,14,soft-O(n^(3/2)),381,14.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,36100,190,36195,381,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,192,10,cover_2n,96,1.0416666666666667,False,20,0.11093073593073594,38400,200,4100,14,soft-O(n^(3/2)),393,14.583333333333334,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,36864,192,36960,385,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,194,10,cover_2n,97,1.0309278350515463,False,20,0.10865820369437892,38800,200,4100,14,soft-O(n^(3/2)),395,14.43298969072165,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,37636,194,37733,389,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,196,10,cover_2n,98,1.0204081632653061,False,20,0.1064547956587215,39200,200,4100,14,soft-O(n^(3/2)),397,14.285714285714286,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,38416,196,38514,393,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,198,10,cover_2n,99,1.0101010101010102,False,20,0.10431773655955016,39600,200,4100,14,soft-O(n^(3/2)),399,14.141414141414142,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,39204,198,39303,397,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,200,10,cover_2n,100,1.0,False,20,0.10224438902743142,40000,200,4100,14,soft-O(n^(3/2)),401,14.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,40000,200,40100,401,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,202,11,cover_2n,101,1.0346534653465347,False,19,0.09922992299229923,42218,209,4059,15,soft-O(n^(3/2)),412,15.51980198019802,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,40804,202,40905,405,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,204,11,cover_2n,102,1.0245098039215685,False,19,0.097296131166403,42636,209,4059,15,soft-O(n^(3/2)),414,15.367647058823529,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,41616,204,41718,409,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,206,11,cover_2n,103,1.0145631067961165,False,19,0.09541832201039047,43054,209,4059,15,soft-O(n^(3/2)),416,15.218446601941748,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,42436,206,42539,413,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,208,11,cover_2n,104,1.0048076923076923,False,19,0.09359435528500276,43472,209,4059,15,soft-O(n^(3/2)),418,15.072115384615385,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,43264,208,43368,417,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,210,11,cover_2n,105,1.0476190476190477,False,20,0.10202465784413528,46200,220,4510,15,soft-O(n^(3/2)),431,15.714285714285714,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,44100,210,44205,421,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,212,11,cover_2n,106,1.0377358490566038,False,20,0.10011098779134295,46640,220,4510,15,soft-O(n^(3/2)),433,15.566037735849056,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,44944,212,45050,425,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,214,11,cover_2n,107,1.02803738317757,False,20,0.09825065899832255,47080,220,4510,15,soft-O(n^(3/2)),435,15.42056074766355,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,45796,214,45903,429,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,216,11,cover_2n,108,1.0185185185185186,False,20,0.09644170729621077,47520,220,4510,15,soft-O(n^(3/2)),437,15.277777777777779,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,46656,216,46764,433,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,218,11,cover_2n,109,1.0091743119266054,False,20,0.09468225809837717,47960,220,4510,15,soft-O(n^(3/2)),439,15.137614678899082,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,47524,218,47633,437,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,220,11,cover_2n,110,1.0,False,20,0.09297052154195011,48400,220,4510,15,soft-O(n^(3/2)),441,15.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,48400,220,48510,441,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,222,11,cover_2n,111,1.0405405405405406,False,21,0.10021257212268449,51282,231,4950,15,soft-O(n^(3/2)),454,15.608108108108109,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,49284,222,49395,445,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,224,11,cover_2n,112,1.03125,False,21,0.09843302577155584,51744,231,4950,15,soft-O(n^(3/2)),456,15.46875,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,50176,224,50288,449,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,226,11,cover_2n,113,1.0221238938053097,False,21,0.09670046299009553,52206,231,4950,15,soft-O(n^(3/2)),458,15.331858407079647,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,51076,226,51189,453,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,228,11,cover_2n,114,1.013157894736842,False,21,0.09501324427041345,52668,231,4950,15,soft-O(n^(3/2)),460,15.197368421052632,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,51984,228,52098,457,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,230,11,cover_2n,115,1.0043478260869565,False,21,0.09336980099971706,53130,231,4950,15,soft-O(n^(3/2)),462,15.065217391304348,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,52900,230,53015,461,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,232,11,cover_2n,116,1.043103448275862,False,22,0.10094549499443826,56144,242,5445,15,soft-O(n^(3/2)),475,15.64655172413793,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,53824,232,53940,465,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,234,11,cover_2n,117,1.0341880341880343,False,22,0.09922912907987534,56628,242,5445,15,soft-O(n^(3/2)),477,15.512820512820513,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,54756,234,54873,469,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,236,11,cover_2n,118,1.0254237288135593,False,22,0.09755616870319275,57112,242,5445,15,soft-O(n^(3/2)),479,15.38135593220339,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,55696,236,55814,473,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,238,11,cover_2n,119,1.0168067226890756,False,22,0.09592516251783732,57596,242,5445,15,soft-O(n^(3/2)),481,15.252100840336135,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,56644,238,56763,477,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,240,11,cover_2n,120,1.0083333333333333,False,22,0.09433471933471933,58080,242,5445,15,soft-O(n^(3/2)),483,15.125,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,57600,240,57720,481,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,242,11,cover_2n,121,1.0,False,22,0.09278350515463918,58564,242,5445,15,soft-O(n^(3/2)),485,15.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,58564,242,58685,485,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,244,12,cover_2n,122,1.0327868852459017,False,21,0.09051594086291864,61488,252,5400,16,soft-O(n^(3/2)),497,16.524590163934427,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,59536,244,59658,489,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,246,12,cover_2n,123,1.024390243902439,False,21,0.08905160045515262,61992,252,5400,16,soft-O(n^(3/2)),499,16.390243902439025,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,60516,246,60639,493,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,248,12,cover_2n,124,1.0161290322580645,False,21,0.08762250924904265,62496,252,5400,16,soft-O(n^(3/2)),501,16.258064516129032,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,61504,248,61628,497,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,250,12,cover_2n,125,1.008,False,21,0.08622754491017964,63000,252,5400,16,soft-O(n^(3/2)),503,16.128,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,62500,250,62625,501,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,252,12,cover_2n,126,1.0,False,21,0.08486562942008487,63504,252,5400,16,soft-O(n^(3/2)),505,16.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,63504,252,63630,505,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,254,12,cover_2n,127,1.0393700787401574,False,22,0.09188929969215538,67056,264,5940,16,soft-O(n^(3/2)),519,16.62992125984252,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,64516,254,64643,509,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,256,12,cover_2n,128,1.03125,False,22,0.09046052631578948,67584,264,5940,16,soft-O(n^(3/2)),521,16.5,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,65536,256,65664,513,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,258,12,cover_2n,129,1.0232558139534884,False,22,0.08906481939633845,68112,264,5940,16,soft-O(n^(3/2)),523,16.372093023255815,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,66564,258,66693,517,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,260,12,cover_2n,130,1.0153846153846153,False,22,0.08770116639598405,68640,264,5940,16,soft-O(n^(3/2)),525,16.246153846153845,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,67600,260,67730,521,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,262,12,cover_2n,131,1.0076335877862594,False,22,0.08636859323882225,69168,264,5940,16,soft-O(n^(3/2)),527,16.12213740458015,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,68644,262,68775,525,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,264,12,cover_2n,132,1.0,False,22,0.08506616257088846,69696,264,5940,16,soft-O(n^(3/2)),529,16.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,69696,264,69828,529,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,266,12,cover_2n,133,1.037593984962406,False,23,0.09124123629900266,73416,276,6468,16,soft-O(n^(3/2)),543,16.601503759398497,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,70756,266,70889,533,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,268,12,cover_2n,134,1.0298507462686568,False,23,0.08988576669724006,73968,276,6468,16,soft-O(n^(3/2)),545,16.47761194029851,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,71824,268,71958,537,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,270,12,cover_2n,135,1.0222222222222221,False,23,0.08856027931813513,74520,276,6468,16,soft-O(n^(3/2)),547,16.355555555555554,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,72900,270,73035,541,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,272,12,cover_2n,136,1.0147058823529411,False,23,0.08726389638424177,75072,276,6468,16,soft-O(n^(3/2)),549,16.235294117647058,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,73984,272,74120,545,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,274,12,cover_2n,137,1.0072992700729928,False,23,0.08599577200749871,75624,276,6468,16,soft-O(n^(3/2)),551,16.116788321167885,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,75076,274,75213,549,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,276,12,cover_2n,138,1.0,False,23,0.08475509080902587,76176,276,6468,16,soft-O(n^(3/2)),553,16.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,76176,276,76314,553,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,278,12,cover_2n,139,1.0359712230215827,False,24,0.09113570902703332,80064,288,7056,16,soft-O(n^(3/2)),567,16.575539568345324,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,77284,278,77423,557,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,280,12,cover_2n,140,1.0285714285714285,False,24,0.08983957219251337,80640,288,7056,16,soft-O(n^(3/2)),569,16.457142857142856,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,78400,280,78540,561,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,282,12,cover_2n,141,1.0212765957446808,False,24,0.08857089060440596,81216,288,7056,16,soft-O(n^(3/2)),571,16.340425531914892,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,79524,282,79665,565,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,284,12,cover_2n,142,1.0140845070422535,False,24,0.08732889427956138,81792,288,7056,16,soft-O(n^(3/2)),573,16.225352112676056,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,80656,284,80798,569,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,286,12,cover_2n,143,1.006993006993007,False,24,0.08611284003954162,82368,288,7056,16,soft-O(n^(3/2)),575,16.111888111888113,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,81796,286,81939,573,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,288,12,cover_2n,144,1.0,False,24,0.08492201039861352,82944,288,7056,16,soft-O(n^(3/2)),577,16.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,82944,288,83088,577,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,290,13,cover_2n,145,1.0310344827586206,False,23,0.08317407561279601,86710,299,7007,17,soft-O(n^(3/2)),590,17.52758620689655,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,84100,290,84245,581,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,292,13,cover_2n,146,1.023972602739726,False,23,0.08203957382039574,87308,299,7007,17,soft-O(n^(3/2)),592,17.40753424657534,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,85264,292,85410,585,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,294,13,cover_2n,147,1.0170068027210883,False,23,0.08092812676853424,87906,299,7007,17,soft-O(n^(3/2)),594,17.289115646258505,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,86436,294,86583,589,FAILS_REGEV_COMPLEXITY_FIDELITY
